hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,adr,stays_in_week_nights,stays_in_weekend_nights,country,revenue
City Hotel,0,103,2015,August,55.96,5,2,PRT,391.72
City Hotel,0,6,2015,August,81.0,0,1,PRT,81.0
City Hotel,0,3,2015,August,90.0,0,1,CHE,90.0
City Hotel,0,10,2015,August,153.0,0,1,PRT,153.0
City Hotel,0,0,2015,August,98.0,0,1,AGO,98.0
City Hotel,0,0,2015,August,80.0,0,1,UKR,80.0
City Hotel,1,15,2015,August,99.0,0,1,PRT,99.0
City Hotel,0,3,2015,August,75.0,0,2,ESP,150.0
City Hotel,0,9,2015,August,75.0,0,2,ESP,150.0
City Hotel,0,1,2015,August,98.0,0,2,FRA,196.0
City Hotel,0,4,2015,August,0.0,1,2,PRT,0.0
City Hotel,0,11,2015,August,90.0,1,2,ESP,270.0
City Hotel,0,12,2015,August,90.0,2,2,PRT,360.0
City Hotel,0,12,2015,August,99.0,2,2,ESP,396.0
City Hotel,0,6,2015,August,80.0,3,2,PRT,400.0
City Hotel,1,4,2015,August,80.0,3,2,PRT,400.0
City Hotel,0,9,2015,August,90.0,3,2,FRA,450.0
City Hotel,0,9,2015,August,90.0,4,2,FRA,540.0
City Hotel,0,4,2015,August,67.0,4,2,MAR,402.0
City Hotel,0,90,2015,August,76.5,3,2,FRA,382.5
City Hotel,0,90,2015,August,76.5,3,2,FRA,382.5
City Hotel,0,0,2015,August,153.0,0,1,PRT,153.0
City Hotel,0,11,2015,August,90.0,0,1,PRT,90.0
City Hotel,0,4,2015,August,75.0,0,1,PRT,75.0
City Hotel,0,53,2015,August,62.0,1,1,ESP,124.0
City Hotel,1,53,2015,August,62.0,1,1,PRT,124.0
City Hotel,0,53,2015,August,62.0,1,1,ESP,124.0
City Hotel,0,13,2015,August,153.0,1,1,ESP,306.0
City Hotel,0,53,2015,August,62.0,1,1,PRT,124.0
City Hotel,0,53,2015,August,60.0,1,1,PRT,120.0
City Hotel,0,53,2015,August,84.0,1,1,ESP,168.0
City Hotel,0,53,2015,August,62.0,1,1,ESP,124.0
City Hotel,0,53,2015,August,60.0,1,1,ESP,120.0
City Hotel,0,53,2015,August,0.0,1,1,PRT,0.0
City Hotel,0,6,2015,August,90.0,2,1,ESP,270.0
City Hotel,0,7,2015,August,90.0,2,1,PRT,270.0
City Hotel,0,13,2015,August,90.0,2,1,FRA,270.0
City Hotel,0,108,2015,August,76.5,2,1,ESP,229.5
City Hotel,0,5,2015,August,90.0,3,1,FRA,360.0
City Hotel,0,14,2015,August,90.0,3,1,ESP,360.0
City Hotel,0,11,2015,August,90.0,3,1,SWE,360.0
City Hotel,0,5,2015,August,90.0,3,1,ESP,360.0
City Hotel,0,10,2015,August,75.0,4,1,PRT,375.0
City Hotel,0,11,2015,August,67.0,5,1,PRT,402.0
City Hotel,0,11,2015,August,79.0,5,3,FRA,632.0
City Hotel,0,10,2015,August,90.0,2,1,PRT,270.0
City Hotel,0,0,2015,August,67.5,2,1,PRT,202.5
City Hotel,0,50,2015,August,62.0,4,0,ESP,248.0
City Hotel,1,50,2015,August,62.0,4,0,PRT,248.0
City Hotel,0,50,2015,August,0.0,4,0,PRT,0.0
City Hotel,0,4,2015,August,62.0,4,0,ESP,248.0
City Hotel,0,50,2015,August,60.0,4,0,PRT,240.0
City Hotel,0,50,2015,August,62.0,4,0,ESP,248.0
City Hotel,0,4,2015,August,62.0,4,0,ESP,248.0
City Hotel,0,4,2015,August,62.0,4,0,PRT,248.0
City Hotel,0,50,2015,August,62.0,4,0,PRT,248.0
City Hotel,0,4,2015,August,60.0,4,0,PRT,240.0
City Hotel,0,50,2015,August,84.0,4,0,PRT,336.0
City Hotel,1,50,2015,August,60.0,4,0,PRT,240.0
City Hotel,0,10,2015,August,153.0,4,0,PRT,612.0
City Hotel,0,4,2015,August,62.0,4,0,PRT,248.0
City Hotel,0,50,2015,August,62.0,5,0,ESP,310.0
City Hotel,0,50,2015,August,60.0,4,0,ESP,240.0
City Hotel,0,5,2015,August,100.0,5,2,FRA,700.0
City Hotel,0,1,2015,August,106.0,1,0,FRA,106.0
City Hotel,0,4,2015,August,75.0,1,0,ITA,75.0
City Hotel,0,0,2015,August,156.0,1,0,PRT,156.0
City Hotel,0,0,2015,August,106.0,1,0,ESP,106.0
City Hotel,0,0,2015,August,106.0,1,0,AGO,106.0
City Hotel,0,0,2015,August,156.0,2,0,FRA,312.0
City Hotel,0,0,2015,August,121.0,2,0,PRT,242.0
City Hotel,0,13,2015,August,90.0,2,0,SWE,180.0
City Hotel,0,11,2015,August,97.0,2,0,GBR,194.0
City Hotel,0,0,2015,August,106.0,2,0,PRT,212.0
City Hotel,0,1,2015,August,156.0,2,0,PRT,312.0
City Hotel,1,12,2015,August,12.0,2,0,PRT,24.0
City Hotel,0,50,2015,August,60.0,4,0,ESP,240.0
City Hotel,0,4,2015,August,60.0,4,0,ESP,240.0
City Hotel,0,6,2015,August,97.0,1,0,FRA,97.0
City Hotel,1,1,2015,August,0.0,1,0,PRT,0.0
City Hotel,0,2,2015,August,156.0,1,0,PRT,156.0
City Hotel,0,1,2015,August,0.0,1,0,PRT,0.0
City Hotel,0,2,2015,August,65.0,1,0,PRT,65.0
City Hotel,0,1,2015,August,0.0,1,0,PRT,0.0
City Hotel,0,0,2015,August,151.0,1,0,PRT,151.0
City Hotel,0,0,2015,August,106.0,1,0,PRT,106.0
City Hotel,0,55,2015,August,62.0,2,0,ESP,124.0
City Hotel,1,55,2015,August,62.0,2,0,PRT,124.0
City Hotel,0,8,2015,August,90.0,2,0,NLD,180.0
City Hotel,0,55,2015,August,62.0,2,0,ESP,124.0
City Hotel,0,55,2015,August,62.0,2,0,ESP,124.0
City Hotel,0,55,2015,August,60.0,2,0,ESP,120.0
City Hotel,0,55,2015,August,0.0,2,0,PRT,0.0
City Hotel,0,55,2015,August,84.0,2,0,ESP,168.0
City Hotel,1,2,2015,August,62.0,2,0,PRT,124.0
City Hotel,0,55,2015,August,62.0,2,0,ESP,124.0
City Hotel,0,0,2015,August,148.0,2,0,PRT,296.0
City Hotel,0,55,2015,August,62.0,2,0,PRT,124.0
City Hotel,0,55,2015,August,62.0,2,0,PRT,124.0
City Hotel,1,5,2015,August,65.0,2,0,PRT,130.0
City Hotel,0,55,2015,August,84.0,2,0,ESP,168.0
City Hotel,0,55,2015,August,0.0,2,0,ESP,0.0
City Hotel,0,7,2015,August,90.0,2,0,AUT,180.0
City Hotel,0,1,2015,August,99.3,3,0,ESP,297.9
City Hotel,0,18,2015,August,93.0,3,0,ESP,279.0
City Hotel,0,8,2015,August,90.0,4,0,PRT,360.0
City Hotel,1,118,2015,August,58.9,4,0,PRT,235.6
City Hotel,0,7,2015,August,90.0,4,0,ESP,360.0
City Hotel,0,14,2015,August,75.0,4,0,ITA,300.0
City Hotel,0,1,2015,August,110.8,4,1,PRT,554.0
City Hotel,0,13,2015,August,153.0,1,0,FRA,153.0
City Hotel,0,0,2015,August,122.0,1,0,PRT,122.0
City Hotel,1,1,2015,August,160.0,1,0,PRT,160.0
City Hotel,0,8,2015,August,90.0,1,0,NLD,90.0
City Hotel,1,15,2015,August,80.0,2,0,PRT,160.0
City Hotel,0,15,2015,August,90.0,2,0,ESP,180.0
City Hotel,0,2,2015,August,67.0,2,0,ITA,134.0
City Hotel,0,4,2015,August,79.0,2,0,FRA,158.0
City Hotel,0,17,2015,August,90.0,3,2,FRA,450.0
City Hotel,0,12,2015,August,90.0,3,2,PRT,450.0
City Hotel,0,17,2015,August,105.0,3,2,PRT,525.0
City Hotel,1,13,2015,August,85.29,5,2,PRT,597.0300000000001
City Hotel,1,15,2015,August,85.29,5,2,PRT,597.0300000000001
City Hotel,0,119,2015,August,82.87,6,2,ISR,662.96
City Hotel,1,0,2015,August,62.8,6,2,PRT,502.4
City Hotel,1,10,2015,August,80.0,1,0,PRT,80.0
City Hotel,0,15,2015,August,0.0,1,0,PRT,0.0
City Hotel,0,24,2015,August,75.0,1,0,PRT,75.0
City Hotel,1,10,2015,August,90.0,1,0,PRT,90.0
City Hotel,0,15,2015,August,0.0,1,0,PRT,0.0
City Hotel,0,0,2015,August,96.0,1,0,FRA,96.0
City Hotel,1,11,2015,August,90.0,1,0,PRT,90.0
City Hotel,0,11,2015,August,81.0,2,0,FRA,162.0
City Hotel,0,2,2015,August,123.5,2,0,PRT,247.0
City Hotel,0,11,2015,August,79.0,2,0,GBR,158.0
City Hotel,1,11,2015,August,153.0,2,0,PRT,306.0
City Hotel,1,162,2015,August,76.5,2,1,PRT,229.5
City Hotel,0,1,2015,August,106.0,2,1,FRA,318.0
City Hotel,0,11,2015,August,85.0,2,2,FRA,340.0
City Hotel,1,148,2015,August,79.9,3,2,PRT,399.5
City Hotel,0,8,2015,August,105.67,4,2,ITA,634.02
City Hotel,0,4,2015,August,75.0,6,2,FRA,600.0
City Hotel,0,3,2015,August,156.0,1,0,GBR,156.0
City Hotel,0,10,2015,August,67.0,1,0,PRT,67.0
City Hotel,1,11,2015,August,90.0,1,0,PRT,90.0
City Hotel,0,1,2015,August,106.0,1,0,DEU,106.0
City Hotel,1,12,2015,August,90.0,1,0,PRT,90.0
City Hotel,0,17,2015,August,90.0,1,0,PRT,90.0
City Hotel,0,3,2015,August,90.0,1,0,PRT,90.0
City Hotel,0,11,2015,August,90.0,1,0,PRT,90.0
City Hotel,0,17,2015,August,153.0,1,0,PRT,153.0
City Hotel,0,0,2015,August,106.0,1,0,PRT,106.0
City Hotel,0,16,2015,August,90.0,1,1,PRT,180.0
City Hotel,0,0,2015,August,96.0,1,1,AGO,192.0
City Hotel,0,15,2015,August,75.0,1,1,PRT,150.0
City Hotel,0,15,2015,August,75.0,1,1,PRT,150.0
City Hotel,1,15,2015,August,153.0,1,1,PRT,306.0
City Hotel,0,16,2015,August,90.0,1,1,FRA,180.0
City Hotel,0,145,2015,August,94.5,1,2,ITA,283.5
City Hotel,1,145,2015,August,94.5,1,2,ITA,283.5
City Hotel,0,12,2015,August,105.0,1,2,AUT,315.0
City Hotel,0,145,2015,August,72.5,1,2,ITA,217.5
City Hotel,0,145,2015,August,94.5,1,2,ITA,283.5
City Hotel,0,145,2015,August,138.5,1,2,ITA,415.5
City Hotel,0,1,2015,August,47.25,1,2,ITA,141.75
City Hotel,0,145,2015,August,36.25,1,2,ITA,108.75
City Hotel,1,145,2015,August,94.5,1,2,ITA,283.5
City Hotel,0,10,2015,August,90.0,1,2,ESP,270.0
City Hotel,0,1,2015,August,96.0,1,2,FRA,288.0
City Hotel,0,0,2015,August,121.0,1,2,PRT,363.0
City Hotel,0,5,2015,August,89.0,2,2,ESP,356.0
City Hotel,1,10,2015,August,156.0,2,2,PRT,624.0
City Hotel,1,149,2015,August,80.75,2,2,PRT,323.0
City Hotel,1,17,2015,August,97.5,4,2,PRT,585.0
City Hotel,1,17,2015,August,87.5,4,2,PRT,525.0
City Hotel,0,0,2015,August,99.14,5,2,AUS,693.98
City Hotel,1,18,2015,August,98.57,5,2,PRT,689.99
City Hotel,0,14,2015,August,79.0,5,2,PRT,553.0
City Hotel,0,0,2015,August,0.0,0,0,PRT,0.0
City Hotel,0,12,2015,August,79.0,0,1,PRT,79.0
City Hotel,0,2,2015,August,96.0,0,1,PRT,96.0
City Hotel,0,2,2015,August,65.0,0,1,ISR,65.0
City Hotel,1,12,2015,August,79.0,0,1,PRT,79.0
City Hotel,1,12,2015,August,90.0,0,1,PRT,90.0
City Hotel,1,2,2015,August,65.0,0,1,PRT,65.0
City Hotel,0,2,2015,August,65.0,0,1,ISR,65.0
City Hotel,1,104,2015,August,90.0,1,2,ESP,270.0
City Hotel,0,1,2015,August,114.0,2,2,PRT,456.0
City Hotel,0,6,2015,August,95.5,2,2,BEL,382.0
City Hotel,0,13,2015,August,99.0,3,2,BEL,495.0
City Hotel,0,6,2015,August,94.0,3,2,ESP,470.0
City Hotel,1,18,2015,August,89.0,3,2,PRT,445.0
City Hotel,0,5,2015,August,110.71,5,2,FRA,774.9699999999999
City Hotel,0,0,2015,August,85.0,0,1,PRT,85.0
City Hotel,0,4,2015,August,65.0,0,1,PRT,65.0
City Hotel,0,0,2015,August,85.0,0,1,PRT,85.0
City Hotel,0,0,2015,August,126.0,0,1,FRA,126.0
City Hotel,0,0,2015,August,106.0,0,1,ITA,106.0
City Hotel,0,145,2015,August,105.0,2,1,ISR,315.0
City Hotel,1,145,2015,August,90.0,2,1,PRT,270.0
City Hotel,0,145,2015,August,80.0,2,1,ISR,240.0
City Hotel,0,0,2015,August,65.0,2,1,PRT,195.0
City Hotel,0,7,2015,August,60.0,2,1,ISR,180.0
City Hotel,0,7,2015,August,60.0,2,1,ISR,180.0
City Hotel,0,7,2015,August,60.0,2,1,ISR,180.0
City Hotel,1,145,2015,August,80.0,2,1,PRT,240.0
City Hotel,0,0,2015,August,155.33,2,1,VEN,465.99
City Hotel,0,12,2015,August,90.0,2,1,AUS,270.0
City Hotel,0,0,2015,August,95.5,2,1,ESP,286.5
City Hotel,0,7,2015,August,0.0,2,1,ISR,0.0
City Hotel,0,145,2015,August,80.0,2,1,ISR,240.0
City Hotel,0,3,2015,August,105.33,2,1,PRT,315.99
City Hotel,0,0,2015,August,96.33,2,1,GBR,288.99
City Hotel,0,0,2015,August,0.0,3,1,RUS,0.0
City Hotel,0,5,2015,August,105.25,3,1,FRA,421.0
City Hotel,0,13,2015,August,75.0,3,1,NLD,300.0
City Hotel,1,21,2015,August,91.25,3,1,PRT,365.0
City Hotel,0,5,2015,August,155.25,3,1,ITA,621.0
City Hotel,1,18,2015,August,101.25,3,1,PRT,405.0
City Hotel,0,5,2015,August,85.0,3,1,PRT,340.0
City Hotel,0,3,2015,August,46.54,3,1,DEU,186.16
City Hotel,0,19,2015,August,102.0,4,1,BEL,510.0
City Hotel,0,1,2015,August,92.0,4,1,FRA,460.0
City Hotel,0,23,2015,August,92.0,4,1,NLD,460.0
City Hotel,0,27,2015,August,75.0,4,1,PRT,375.0
City Hotel,0,9,2015,August,109.0,4,1,DEU,545.0
City Hotel,1,13,2015,August,92.0,4,1,PRT,460.0
City Hotel,1,9,2015,August,109.0,4,1,PRT,545.0
City Hotel,0,21,2015,August,75.0,5,1,ITA,450.0
City Hotel,0,7,2015,August,75.0,5,1,FRA,450.0
City Hotel,0,10,2015,August,85.0,5,2,ESP,595.0
City Hotel,0,21,2015,August,103.13,5,3,DEU,825.04
City Hotel,0,16,2015,August,97.5,1,1,ITA,195.0
City Hotel,0,1,2015,September,95.0,1,0,DEU,95.0
City Hotel,0,8,2015,September,73.15,2,0,PRT,146.3
City Hotel,0,0,2015,September,0.0,1,0,PRT,0.0
City Hotel,0,1,2015,September,0.0,1,0,PRT,0.0
City Hotel,0,1,2015,September,0.0,1,0,PRT,0.0
City Hotel,0,1,2015,September,105.0,1,0,PRT,105.0
City Hotel,0,1,2015,September,105.0,1,0,PRT,105.0
City Hotel,0,12,2015,September,89.0,4,0,ESP,356.0
City Hotel,0,21,2015,September,105.0,4,0,BEL,420.0
City Hotel,0,0,2015,September,89.0,4,0,ESP,356.0
City Hotel,1,15,2015,September,165.0,5,0,PRT,825.0
City Hotel,0,7,2015,September,75.0,5,0,PRT,375.0
City Hotel,0,22,2015,September,95.0,5,1,PRT,570.0
City Hotel,0,22,2015,September,105.0,5,1,ITA,630.0
City Hotel,0,20,2015,September,85.5,5,2,PRT,598.5
City Hotel,0,20,2015,September,86.4,5,2,ITA,604.8000000000001
City Hotel,0,20,2015,September,76.81,5,2,FRA,537.6700000000001
City Hotel,0,24,2015,September,53.85,6,2,DEU,430.8
City Hotel,0,17,2015,September,105.0,3,0,AUT,315.0
City Hotel,0,8,2015,September,156.5,3,0,ESP,469.5
City Hotel,0,5,2015,September,96.0,3,0,FRA,288.0
City Hotel,0,0,2015,September,114.0,3,0,PRT,342.0
City Hotel,0,8,2015,September,134.75,3,0,PRT,404.25
City Hotel,0,1,2015,September,0.0,3,0,ITA,0.0
City Hotel,0,111,2015,September,227.25,3,0,DEU,681.75
City Hotel,0,8,2015,September,113.0,3,0,PRT,339.0
City Hotel,0,22,2015,September,105.0,3,0,FRA,315.0
City Hotel,0,8,2015,September,134.75,3,0,PRT,404.25
City Hotel,0,12,2015,September,98.5,3,0,ESP,295.5
City Hotel,0,0,2015,September,165.0,3,0,ESP,495.0
City Hotel,0,4,2015,September,96.0,2,0,CHN,192.0
City Hotel,0,1,2015,September,0.0,3,0,ESP,0.0
City Hotel,0,4,2015,September,95.0,1,0,PRT,95.0
City Hotel,0,23,2015,September,105.0,1,0,CN,105.0
City Hotel,0,2,2015,September,115.0,1,0,PRT,115.0
City Hotel,0,6,2015,September,114.5,4,0,ESP,458.0
City Hotel,0,20,2015,September,80.85,4,0,TWN,323.4
City Hotel,0,53,2015,September,66.53,5,2,NLD,465.71000000000004
City Hotel,0,14,2015,September,74.61,5,2,PRT,522.27
City Hotel,0,55,2015,September,97.93,6,2,FRA,783.44
City Hotel,0,14,2015,September,94.5,1,0,DEU,94.5
City Hotel,0,5,2015,September,60.0,1,0,ESP,60.0
City Hotel,0,5,2015,September,65.0,1,0,PRT,65.0
City Hotel,0,1,2015,September,65.0,1,0,PRT,65.0
City Hotel,1,37,2015,September,103.5,1,0,PRT,103.5
City Hotel,0,1,2015,September,65.0,2,0,PRT,130.0
City Hotel,0,4,2015,September,73.92,2,0,FRA,147.84
City Hotel,1,21,2015,September,105.0,2,0,IRN,210.0
City Hotel,0,23,2015,September,96.0,2,0,RUS,192.0
City Hotel,0,5,2015,September,65.0,2,0,PRT,130.0
City Hotel,0,0,2015,September,105.5,2,0,AUS,211.0
City Hotel,0,18,2015,September,76.81,3,0,ITA,230.43
City Hotel,0,63,2015,September,60.0,3,0,BRA,180.0
City Hotel,0,63,2015,September,60.0,3,0,BRA,180.0
City Hotel,0,63,2015,September,60.0,3,0,BRA,180.0
City Hotel,1,79,2015,September,89.25,3,0,PRT,267.75
City Hotel,1,49,2015,September,76.5,3,0,PRT,229.5
City Hotel,0,63,2015,September,60.0,3,0,ESP,180.0
City Hotel,0,63,2015,September,0.0,3,0,BRA,0.0
City Hotel,0,18,2015,September,12.0,3,0,ITA,36.0
City Hotel,0,63,2015,September,60.0,3,0,BRA,180.0
City Hotel,0,63,2015,September,60.0,3,0,BRA,180.0
City Hotel,0,63,2015,September,60.0,3,0,BRA,180.0
City Hotel,0,16,2015,September,105.0,3,0,NLD,315.0
City Hotel,0,18,2015,September,76.81,3,0,ITA,230.43
City Hotel,0,63,2015,September,60.0,3,0,BRA,180.0
City Hotel,0,9,2015,September,103.05,4,0,DEU,412.2
City Hotel,0,16,2015,September,105.0,4,0,PRT,420.0
City Hotel,0,20,2015,September,80.85,4,0,FRA,323.4
City Hotel,0,19,2015,September,83.55,4,0,FRA,334.2
City Hotel,0,10,2015,September,155.0,1,0,PRT,155.0
City Hotel,0,1,2015,September,105.0,1,0,ITA,105.0
City Hotel,0,0,2015,September,115.0,1,0,FRA,115.0
City Hotel,0,0,2015,September,155.0,1,0,PRT,155.0
City Hotel,0,1,2015,September,96.0,1,0,PRT,96.0
City Hotel,0,6,2015,September,131.75,1,0,PRT,131.75
City Hotel,0,2,2015,September,133.5,2,0,PRT,267.0
City Hotel,0,21,2015,September,105.0,2,0,SWE,210.0
City Hotel,0,3,2015,September,114.5,2,0,BEL,229.0
City Hotel,0,5,2015,September,124.5,2,0,ESP,249.0
City Hotel,0,5,2015,September,124.5,2,0,ESP,249.0
City Hotel,0,22,2015,September,95.0,2,0,SWE,190.0
City Hotel,0,1,2015,September,123.5,2,0,AGO,247.0
City Hotel,0,8,2015,September,174.0,2,0,PRT,348.0
City Hotel,0,97,2015,September,89.25,3,0,NLD,267.75
City Hotel,1,8,2015,September,117.67,3,0,PRT,353.01
City Hotel,0,80,2015,September,89.25,3,0,CHN,267.75
City Hotel,0,10,2015,September,117.67,3,0,PRT,353.01
City Hotel,0,21,2015,September,105.0,3,0,DEU,315.0
City Hotel,0,0,2015,September,121.33,3,0,PRT,363.99
City Hotel,0,1,2015,September,180.33,3,0,AGO,540.99
City Hotel,0,5,2015,September,117.67,3,0,MEX,353.01
City Hotel,0,8,2015,September,140.0,3,0,ESP,420.0
City Hotel,0,8,2015,September,117.67,3,0,ESP,353.01
City Hotel,0,16,2015,September,95.0,3,1,NOR,380.0
City Hotel,0,27,2015,September,90.25,3,1,SWE,361.0
City Hotel,0,13,2015,September,84.0,3,1,FRA,336.0
City Hotel,0,80,2015,September,62.83,3,1,PRT,251.32
City Hotel,0,10,2015,September,85.0,3,1,ESP,340.0
City Hotel,0,21,2015,September,105.0,3,2,PRT,525.0
City Hotel,0,28,2015,September,96.6,3,2,ITA,483.0
City Hotel,0,9,2015,September,122.33,4,2,FRA,733.98
City Hotel,0,28,2015,September,90.51,5,2,ESP,633.57
City Hotel,0,6,2015,September,117.67,3,0,PRT,353.01
City Hotel,0,1,2015,September,121.33,3,0,PRT,363.99
City Hotel,0,3,2015,September,96.0,2,0,AGO,192.0
City Hotel,0,41,2015,September,110.0,1,0,ITA,110.0
City Hotel,0,0,2015,September,143.0,1,0,PRT,143.0
City Hotel,0,23,2015,September,105.0,1,0,DEU,105.0
City Hotel,0,41,2015,September,110.0,1,0,ITA,110.0
City Hotel,0,41,2015,September,83.0,1,0,ITA,83.0
City Hotel,0,14,2015,September,95.0,1,0,PRT,95.0
City Hotel,0,6,2015,September,174.0,1,0,AGO,174.0
City Hotel,0,41,2015,September,83.0,1,0,ITA,83.0
City Hotel,0,63,2015,September,116.0,2,0,PRT,232.0
City Hotel,0,63,2015,September,80.5,2,0,PRT,161.0
City Hotel,1,0,2015,September,133.0,2,0,PRT,266.0
City Hotel,0,63,2015,September,116.0,2,0,ITA,232.0
City Hotel,0,8,2015,September,124.0,2,0,NLD,248.0
City Hotel,0,18,2015,September,96.0,2,0,ESP,192.0
City Hotel,0,63,2015,September,116.0,2,0,ITA,232.0
City Hotel,1,63,2015,September,116.0,2,0,PRT,232.0
City Hotel,0,63,2015,September,80.5,2,0,PRT,161.0
City Hotel,0,3,2015,September,0.0,2,0,PRT,0.0
City Hotel,0,11,2015,September,124.0,2,0,FRA,248.0
City Hotel,0,4,2015,September,124.0,2,0,GBR,248.0
City Hotel,0,63,2015,September,116.0,2,0,PRT,232.0
City Hotel,1,63,2015,September,56.0,2,0,PRT,112.0
City Hotel,0,63,2015,September,116.0,2,0,PRT,232.0
City Hotel,1,63,2015,September,116.0,2,0,PRT,232.0
City Hotel,0,1,2015,September,116.0,2,0,ITA,232.0
City Hotel,1,106,2015,September,89.25,2,0,PRT,178.5
City Hotel,0,11,2015,September,159.0,2,0,KOR,318.0
City Hotel,0,3,2015,September,143.0,2,0,PRT,286.0
City Hotel,0,162,2015,September,85.17,2,1,PRT,255.51
City Hotel,0,16,2015,September,105.0,1,0,TUR,105.0
City Hotel,0,1,2015,September,108.0,1,0,PRT,108.0
City Hotel,0,0,2015,September,158.0,1,0,PRT,158.0
City Hotel,0,41,2015,September,83.0,1,0,ITA,83.0
City Hotel,0,162,2015,September,85.17,2,1,FRA,255.51
City Hotel,0,9,2015,September,124.0,2,1,AUT,372.0
City Hotel,0,1,2015,September,0.0,2,1,SWE,0.0
City Hotel,0,14,2015,September,113.0,2,2,ESP,452.0
City Hotel,0,23,2015,September,110.5,2,2,PRT,442.0
City Hotel,0,21,2015,September,105.0,2,2,PRT,420.0
City Hotel,0,39,2015,September,85.5,2,2,IRL,342.0
City Hotel,0,28,2015,September,90.25,2,2,PRT,361.0
City Hotel,0,22,2015,September,75.6,3,2,IRL,378.0
City Hotel,0,162,2015,September,85.17,2,1,FRA,255.51
City Hotel,0,22,2015,September,76.81,2,1,FRA,230.43
City Hotel,0,22,2015,September,105.0,2,1,PRT,315.0
City Hotel,0,60,2015,September,80.75,3,2,NLD,403.75
City Hotel,0,13,2015,September,45.0,3,2,PRT,225.0
City Hotel,0,14,2015,September,78.54,3,2,FRA,392.70000000000005
City Hotel,0,22,2015,September,73.15,3,2,NOR,365.75
City Hotel,1,69,2015,September,88.83,4,2,PRT,532.98
City Hotel,1,69,2015,September,97.33,4,2,PRT,583.98
City Hotel,0,22,2015,September,122.5,4,2,PRT,735.0
City Hotel,0,82,2015,September,98.25,1,0,AUT,98.25
City Hotel,0,10,2015,September,85.0,1,0,PRT,85.0
City Hotel,0,12,2015,September,124.0,1,0,FRA,124.0
City Hotel,0,3,2015,September,143.0,1,0,USA,143.0
City Hotel,0,0,2015,September,143.0,1,0,ESP,143.0
City Hotel,0,0,2015,September,143.0,1,0,ESP,143.0
City Hotel,0,0,2015,September,114.0,1,0,PRT,114.0
City Hotel,0,2,2015,September,75.0,1,0,PRT,75.0
City Hotel,1,0,2015,September,133.0,1,0,PRT,133.0
City Hotel,1,5,2015,September,124.0,1,0,PRT,124.0
City Hotel,0,0,2015,September,143.0,1,0,PRT,143.0
City Hotel,1,25,2015,September,105.0,1,0,PRT,105.0
City Hotel,0,82,2015,September,89.25,1,0,USA,89.25
City Hotel,0,9,2015,September,0.0,1,0,PRT,0.0
City Hotel,0,7,2015,September,115.0,1,0,AUT,115.0
City Hotel,1,65,2015,September,62.0,1,1,PRT,124.0
City Hotel,0,16,2015,September,185.0,1,1,ESP,370.0
City Hotel,0,15,2015,September,73.15,1,1,NOR,146.3
City Hotel,0,26,2015,September,95.0,1,1,GBR,190.0
City Hotel,0,16,2015,September,120.0,1,1,PRT,240.0
City Hotel,0,16,2015,September,105.0,1,1,ESP,210.0
City Hotel,1,65,2015,September,60.0,1,1,PRT,120.0
City Hotel,0,14,2015,September,115.0,1,1,GBR,230.0
City Hotel,0,18,2015,September,80.85,1,1,PRT,161.7
City Hotel,0,21,2015,September,105.0,1,1,CHE,210.0
City Hotel,0,47,2015,September,86.4,1,1,BLR,172.8
City Hotel,0,19,2015,September,165.0,1,2,FRA,495.0
City Hotel,0,21,2015,September,95.0,1,2,BRA,285.0
City Hotel,0,16,2015,September,165.0,1,2,ESP,495.0
City Hotel,0,32,2015,September,94.5,1,2,PRT,283.5
City Hotel,0,26,2015,September,157.25,1,2,LUX,471.75
City Hotel,0,32,2015,September,94.5,1,2,ITA,283.5
City Hotel,0,17,2015,September,69.49,1,2,NOR,208.46999999999997
City Hotel,0,16,2015,September,165.0,1,2,ESP,495.0
City Hotel,0,23,2015,September,95.0,1,2,SWE,285.0
City Hotel,0,4,2015,September,60.0,2,2,ESP,240.0
City Hotel,1,61,2015,September,62.0,2,2,PRT,248.0
City Hotel,0,3,2015,September,62.0,2,2,ESP,248.0
City Hotel,0,3,2015,September,60.0,2,2,ESP,240.0
City Hotel,0,61,2015,September,84.0,2,2,ESP,336.0
City Hotel,0,61,2015,September,62.0,2,2,ESP,248.0
City Hotel,0,21,2015,September,105.0,2,2,TUN,420.0
City Hotel,0,61,2015,September,60.0,2,2,ESP,240.0
City Hotel,0,61,2015,September,62.0,2,2,ESP,248.0
City Hotel,0,3,2015,September,62.0,2,2,ESP,248.0
City Hotel,0,30,2015,September,94.5,2,2,FRA,378.0
City Hotel,0,4,2015,September,62.0,2,2,ESP,248.0
City Hotel,0,61,2015,September,60.0,2,2,PRT,240.0
City Hotel,0,61,2015,September,62.0,2,2,ESP,248.0
City Hotel,1,3,2015,September,0.0,2,2,PRT,0.0
City Hotel,0,2,2015,September,62.0,2,2,ESP,248.0
City Hotel,0,3,2015,September,0.0,2,2,PRT,0.0
City Hotel,0,61,2015,September,62.0,2,2,ESP,248.0
City Hotel,0,61,2015,September,60.0,2,2,ESP,240.0
City Hotel,0,4,2015,September,62.0,2,2,ESP,248.0
City Hotel,1,3,2015,September,0.0,2,2,PRT,0.0
City Hotel,0,3,2015,September,62.0,2,2,PRT,248.0
